출발 월 ,출발 시간대,노선,KE취항여부,Travel Month,Op Airline Code,Origin Country / Subregion,Origin Code,Destination Country / Subregion,Destination Code,Dep Time,Flights,Seats
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,OZ,South Korea,GMP,Japan,HND,1950,7,"2,086"
2026-10,오전 (~12:35),G/KIX,취항,Oct 2026,OZ,South Korea,GMP,Japan,KIX,0810,7,"1,218"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,OZ,South Korea,GMP,Japan,KIX,1740,7,"2,086"
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,OZ,South Korea,ICN,Japan,CTS,1015,7,"1,316"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,OZ,South Korea,ICN,Japan,FUK,0630,7,"1,316"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,OZ,South Korea,ICN,Japan,FUK,1355,7,"2,086"
2026-10,오후 (12:35~),I/HND,취항,Oct 2026,OZ,South Korea,ICN,Japan,HND,2110,7,"2,086"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,OZ,South Korea,ICN,Japan,KIX,0655,7,"2,086"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,OZ,South Korea,ICN,Japan,KIX,1640,7,"1,536"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,OZ,South Korea,ICN,Japan,KIX,1935,7,"1,316"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,OZ,South Korea,ICN,Japan,KIX,2040,7,"1,218"
2026-10,오전 (~12:35),I/KMI,미취항,Oct 2026,OZ,South Korea,ICN,Japan,KMI,0940,2,376
2026-10,오후 (12:35~),I/KMI,미취항,Oct 2026,OZ,South Korea,ICN,Japan,KMI,1620,1,188
2026-10,오전 (~12:35),I/NGO,취항,Oct 2026,OZ,South Korea,ICN,Japan,NGO,0910,7,"1,316"
2026-10,오후 (12:35~),I/NGO,취항,Oct 2026,OZ,South Korea,ICN,Japan,NGO,1610,7,"1,316"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,OZ,South Korea,ICN,Japan,NRT,0825,7,"3,465"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,OZ,South Korea,ICN,Japan,NRT,1545,7,"1,866"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,OZ,South Korea,ICN,Japan,NRT,1830,7,"2,086"
2026-10,오후 (12:35~),I/OKA,취항,Oct 2026,OZ,South Korea,ICN,Japan,OKA,1445,7,"1,316"
2026-10,오전 (~12:35),I/SDJ,미취항,Oct 2026,OZ,South Korea,ICN,Japan,SDJ,0935,5,940
2026-10,오후 (12:35~),I/UKB,취항,Oct 2026,OZ,South Korea,ICN,Japan,UKB,1200,7,"1,316"
2026-10,오전 (~12:35),CJJ/CTS,미취항,Oct 2026,RF,South Korea,CJJ,Japan,CTS,0825,7,"1,260"
2026-10,오전 (~12:35),CJJ/FUK,미취항,Oct 2026,RF,South Korea,CJJ,Japan,FUK,0635,7,"1,260"
2026-10,오후 (12:35~),CJJ/HIJ,미취항,Oct 2026,RF,South Korea,CJJ,Japan,HIJ,1330,4,720
2026-10,오후 (12:35~),CJJ/IBR,미취항,Oct 2026,RF,South Korea,CJJ,Japan,IBR,1400,3,540
2026-10,오전 (~12:35),CJJ/KIX,미취항,Oct 2026,RF,South Korea,CJJ,Japan,KIX,0815,7,"1,260"
2026-10,오후 (12:35~),CJJ/KIX,미취항,Oct 2026,RF,South Korea,CJJ,Japan,KIX,1550,7,"1,260"
2026-10,오전 (~12:35),CJJ/KKJ,미취항,Oct 2026,RF,South Korea,CJJ,Japan,KKJ,0810,5,900
2026-10,오전 (~12:35),CJJ/KKJ,미취항,Oct 2026,RF,South Korea,CJJ,Japan,KKJ,0820,2,360
2026-10,오후 (12:35~),CJJ/NGO,미취항,Oct 2026,RF,South Korea,CJJ,Japan,NGO,1740,7,"1,260"
2026-10,오전 (~12:35),CJJ/NRT,미취항,Oct 2026,RF,South Korea,CJJ,Japan,NRT,0720,7,"1,260"
2026-10,오전 (~12:35),CJJ/NRT,미취항,Oct 2026,RF,South Korea,CJJ,Japan,NRT,0930,7,"1,260"
2026-10,오후 (12:35~),CJJ/NRT,미취항,Oct 2026,RF,South Korea,CJJ,Japan,NRT,1615,7,"1,260"
2026-10,오후 (12:35~),CJJ/OBO,미취항,Oct 2026,RF,South Korea,CJJ,Japan,OBO,1400,2,360
2026-10,오전 (~12:35),CJJ/OKA,미취항,Oct 2026,RF,South Korea,CJJ,Japan,OKA,0655,7,"1,260"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,RF,South Korea,ICN,Japan,KIX,1935,7,"1,260"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,RS,South Korea,ICN,Japan,FUK,0720,3,585
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,RS,South Korea,ICN,Japan,FUK,0805,4,780
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,RS,South Korea,ICN,Japan,FUK,1345,2,390
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,RS,South Korea,ICN,Japan,FUK,1425,7,"1,365"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,RS,South Korea,ICN,Japan,KIX,0715,7,"1,365"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,RS,South Korea,ICN,Japan,KIX,1315,4,780
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,RS,South Korea,ICN,Japan,KIX,1510,2,390
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,RS,South Korea,ICN,Japan,KIX,1520,5,975
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,RS,South Korea,ICN,Japan,KIX,1905,2,390
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,RS,South Korea,ICN,Japan,NRT,0810,7,"1,365"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,RS,South Korea,ICN,Japan,NRT,0920,7,"1,365"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,RS,South Korea,ICN,Japan,NRT,1645,7,"1,365"
2026-10,오전 (~12:35),I/TAK,미취항,Oct 2026,RS,South Korea,ICN,Japan,TAK,0845,7,"1,365"
2026-10,오후 (12:35~),I/YGJ,미취항,Oct 2026,RS,South Korea,ICN,Japan,YGJ,1325,5,975
2026-10,오후 (12:35~),CJJ/FUK,미취항,Oct 2026,TW,South Korea,CJJ,Japan,FUK,1700,1,189
2026-10,오후 (12:35~),CJJ/FUK,미취항,Oct 2026,TW,South Korea,CJJ,Japan,FUK,1705,6,"1,134"
2026-10,오전 (~12:35),CJJ/KIX,미취항,Oct 2026,TW,South Korea,CJJ,Japan,KIX,1055,7,"1,323"
2026-10,오후 (12:35~),C/FUK,미취항,Oct 2026,TW,South Korea,CJU,Japan,FUK,1240,7,"1,323"
2026-10,오후 (12:35~),C/KIX,미취항,Oct 2026,TW,South Korea,CJU,Japan,KIX,1605,7,"1,323"
2026-10,오전 (~12:35),C/OKA,미취항,Oct 2026,TW,South Korea,CJU,Japan,OKA,1000,1,189
2026-10,오후 (12:35~),C/OKA,미취항,Oct 2026,TW,South Korea,CJU,Japan,OKA,1740,1,189
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,TW,South Korea,ICN,Japan,CTS,1010,7,"2,429"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,TW,South Korea,ICN,Japan,FUK,1005,7,"2,429"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,TW,South Korea,ICN,Japan,FUK,1500,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,TW,South Korea,ICN,Japan,FUK,1805,7,"1,323"
2026-10,오전 (~12:35),I/HSG,미취항,Oct 2026,TW,South Korea,ICN,Japan,HSG,0810,4,756
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,TW,South Korea,ICN,Japan,KIX,0800,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,TW,South Korea,ICN,Japan,KIX,1050,7,"1,323"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,TW,South Korea,ICN,Japan,KIX,1555,7,"1,323"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,TW,South Korea,ICN,Japan,KIX,2105,7,"1,323"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,TW,South Korea,ICN,Japan,KIX,2230,7,"1,323"
2026-10,오전 (~12:35),I/KMJ,취항,Oct 2026,TW,South Korea,ICN,Japan,KMJ,0755,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,TW,South Korea,ICN,Japan,NRT,0835,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,TW,South Korea,ICN,Japan,NRT,1020,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,TW,South Korea,ICN,Japan,NRT,1500,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,TW,South Korea,ICN,Japan,NRT,1815,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,TW,South Korea,ICN,Japan,NRT,2010,7,"1,323"
2026-10,오전 (~12:35),I/OKA,취항,Oct 2026,TW,South Korea,ICN,Japan,OKA,1100,7,"1,323"
2026-10,오전 (~12:35),I/TOY,미취항,Oct 2026,TW,South Korea,ICN,Japan,TOY,1120,5,945
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,TW,South Korea,PUS,Japan,FUK,0905,7,"1,323"
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,TW,South Korea,PUS,Japan,FUK,1800,7,"1,323"
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,TW,South Korea,PUS,Japan,KIX,0920,7,"1,323"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,TW,South Korea,PUS,Japan,KIX,1300,7,"1,323"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,TW,South Korea,PUS,Japan,NRT,0825,1,189
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,TW,South Korea,PUS,Japan,NRT,0830,5,945
2026-10,오전 (~12:35),TAE/FUK,미취항,Oct 2026,TW,South Korea,TAE,Japan,FUK,0750,1,189
2026-10,오전 (~12:35),TAE/FUK,미취항,Oct 2026,TW,South Korea,TAE,Japan,FUK,0820,1,189
2026-10,오전 (~12:35),TAE/FUK,미취항,Oct 2026,TW,South Korea,TAE,Japan,FUK,0825,5,945
2026-10,오후 (12:35~),TAE/FUK,미취항,Oct 2026,TW,South Korea,TAE,Japan,FUK,1720,7,"1,323"
2026-10,오전 (~12:35),TAE/KIX,미취항,Oct 2026,TW,South Korea,TAE,Japan,KIX,0800,7,"1,323"
2026-10,오후 (12:35~),TAE/KIX,미취항,Oct 2026,TW,South Korea,TAE,Japan,KIX,1650,7,"1,323"
2026-10,오전 (~12:35),TAE/NRT,미취항,Oct 2026,TW,South Korea,TAE,Japan,NRT,1040,7,"1,323"
2026-10,오후 (12:35~),TAE/NRT,미취항,Oct 2026,TW,South Korea,TAE,Japan,NRT,1450,6,"1,134"
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,WE,South Korea,ICN,Japan,CTS,1035,7,"1,218"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,WE,South Korea,ICN,Japan,KIX,1110,7,"1,820"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,WE,South Korea,ICN,Japan,KIX,1745,5,"1,300"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,WE,South Korea,ICN,Japan,NRT,0950,7,"2,058"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,WE,South Korea,ICN,Japan,NRT,1120,5,"1,300"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,YP,South Korea,ICN,Japan,NRT,0850,6,"2,022"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,YP,South Korea,ICN,Japan,NRT,0925,1,344
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,YP,South Korea,ICN,Japan,NRT,1350,1,344
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,YP,South Korea,ICN,Japan,NRT,1620,2,664
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,ZE,South Korea,ICN,Japan,CTS,0920,7,"1,302"
2026-10,오후 (12:35~),I/CTS,취항,Oct 2026,ZE,South Korea,ICN,Japan,CTS,1500,1,186
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,ZE,South Korea,ICN,Japan,FUK,0845,7,"1,302"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,ZE,South Korea,ICN,Japan,FUK,1230,7,"1,302"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,ZE,South Korea,ICN,Japan,FUK,1800,2,372
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,ZE,South Korea,ICN,Japan,FUK,1820,7,"1,302"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,ZE,South Korea,ICN,Japan,FUK,1830,5,930
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,ZE,South Korea,ICN,Japan,KIX,0915,7,"1,302"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,ZE,South Korea,ICN,Japan,KIX,1515,7,"1,302"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,0725,7,"1,302"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,0800,7,"1,302"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,1030,3,558
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,1220,4,744
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,1410,7,"1,302"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ZE,South Korea,ICN,Japan,NRT,1510,7,"1,302"
2026-10,오전 (~12:35),I/OKA,취항,Oct 2026,ZE,South Korea,ICN,Japan,OKA,0800,1,186
2026-10,오전 (~12:35),I/OKA,취항,Oct 2026,ZE,South Korea,ICN,Japan,OKA,1130,7,"1,302"
2026-10,오후 (12:35~),I/TKS,미취항,Oct 2026,ZE,South Korea,ICN,Japan,TKS,1345,3,558
2026-10,오후 (12:35~),P/CTS,미취항,Oct 2026,ZE,South Korea,PUS,Japan,CTS,1410,5,930
2026-10,오후 (12:35~),P/CTS,미취항,Oct 2026,ZE,South Korea,PUS,Japan,CTS,1500,2,372
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,0855,6,"1,116"
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,0900,1,186
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,1450,7,"1,302"
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,1800,1,186
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,1805,1,186
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,ZE,South Korea,PUS,Japan,FUK,1850,3,558
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KIX,0655,1,186
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KIX,0900,1,186
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KIX,0905,2,372
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KIX,1000,3,558
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KIX,1330,7,"1,302"
2026-10,오후 (12:35~),P/KMJ,미취항,Oct 2026,ZE,South Korea,PUS,Japan,KMJ,1230,7,"1,302"
2026-10,오전 (~12:35),P/OKA,미취항,Oct 2026,ZE,South Korea,PUS,Japan,OKA,0800,4,744
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ZG,South Korea,ICN,Japan,NRT,1255,7,"2,030"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ZG,South Korea,ICN,Japan,NRT,1505,7,"2,030"
2026-11,오전 (~12:35),G/KIX,취항,Nov 2026,7C,South Korea,GMP,Japan,KIX,0800,7,"1,323"
2026-11,오후 (12:35~),G/KIX,취항,Nov 2026,7C,South Korea,GMP,Japan,KIX,1340,7,"1,323"
2026-11,오후 (12:35~),I/CTS,취항,Nov 2026,7C,South Korea,ICN,Japan,CTS,1225,7,"1,323"
2026-11,오전 (~12:35),I/FSZ,미취항,Nov 2026,7C,South Korea,ICN,Japan,FSZ,0710,7,"1,323"
2026-11,오후 (12:35~),I/FSZ,미취항,Nov 2026,7C,South Korea,ICN,Japan,FSZ,1605,7,"1,323"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,7C,South Korea,ICN,Japan,FUK,0630,7,"1,323"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,7C,South Korea,ICN,Japan,FUK,1030,7,"1,323"
2026-11,오후 (12:35~),I/FUK,취항,Nov 2026,7C,South Korea,ICN,Japan,FUK,1520,7,"1,323"
2026-11,오후 (12:35~),I/FUK,취항,Nov 2026,7C,South Korea,ICN,Japan,FUK,1620,7,"1,323"
2026-11,오전 (~12:35),I/HIJ,취항,Nov 2026,7C,South Korea,ICN,Japan,HIJ,0745,7,"1,323"
2026-11,오후 (12:35~),I/HIJ,취항,Nov 2026,7C,South Korea,ICN,Japan,HIJ,1340,7,"1,323"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,0700,7,"1,323"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,0805,7,"1,323"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,0910,7,"1,218"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,1015,7,"1,323"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,1410,7,"1,323"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,1655,7,"1,323"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,7C,South Korea,ICN,Japan,KIX,1910,7,"1,323"
2026-11,오후 (12:35~),I/KOJ,취항,Nov 2026,7C,South Korea,ICN,Japan,KOJ,1240,7,"1,323"
2026-11,오전 (~12:35),I/MYJ,미취항,Nov 2026,7C,South Korea,ICN,Japan,MYJ,0700,7,"1,323"
2026-11,오후 (12:35~),I/MYJ,미취항,Nov 2026,7C,South Korea,ICN,Japan,MYJ,1305,7,"1,323"
2026-11,오전 (~12:35),I/NGO,취항,Nov 2026,7C,South Korea,ICN,Japan,NGO,0910,7,"1,323"
2026-11,오후 (12:35~),I/NGO,취항,Nov 2026,7C,South Korea,ICN,Japan,NGO,1450,7,"1,323"
2026-11,오전 (~12:35),I/NRT,취항,Nov 2026,7C,South Korea,ICN,Japan,NRT,0810,7,"1,323"
2026-11,오전 (~12:35),I/NRT,취항,Nov 2026,7C,South Korea,ICN,Japan,NRT,1025,7,"1,323"
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,7C,South Korea,ICN,Japan,NRT,1450,7,"1,323"
2026-11,오전 (~12:35),I/OIT,취항,Nov 2026,7C,South Korea,ICN,Japan,OIT,1105,7,"1,323"
2026-11,오후 (12:35~),I/OKA,취항,Nov 2026,7C,South Korea,ICN,Japan,OKA,1320,7,"1,323"
2026-11,오후 (12:35~),I/UKB,취항,Nov 2026,7C,South Korea,ICN,Japan,UKB,1335,7,"1,323"
2026-11,오전 (~12:35),P/FUK,미취항,Nov 2026,7C,South Korea,PUS,Japan,FUK,0700,7,"1,323"
2026-11,오후 (12:35~),P/FUK,미취항,Nov 2026,7C,South Korea,PUS,Japan,FUK,1310,7,"1,323"
2026-11,오전 (~12:35),P/KIX,미취항,Nov 2026,7C,South Korea,PUS,Japan,KIX,0820,7,"1,323"
2026-11,오후 (12:35~),P/KIX,미취항,Nov 2026,7C,South Korea,PUS,Japan,KIX,1700,7,"1,323"
2026-11,오전 (~12:35),P/NRT,취항,Nov 2026,7C,South Korea,PUS,Japan,NRT,0710,7,"1,323"
2026-11,오전 (~12:35),P/NRT,취항,Nov 2026,7C,South Korea,PUS,Japan,NRT,1045,7,"1,323"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,BX,South Korea,ICN,Japan,FUK,0725,7,"1,624"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,BX,South Korea,ICN,Japan,FUK,1110,7,"1,624"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,BX,South Korea,ICN,Japan,KIX,0905,7,"1,365"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,BX,South Korea,ICN,Japan,KIX,1240,7,"1,624"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,BX,South Korea,ICN,Japan,KIX,1505,7,"1,365"
2026-11,오전 (~12:35),I/NRT,취항,Nov 2026,BX,South Korea,ICN,Japan,NRT,0735,7,"1,365"
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,BX,South Korea,ICN,Japan,NRT,1535,7,"1,365"
2026-11,오전 (~12:35),P/CTS,미취항,Nov 2026,BX,South Korea,PUS,Japan,CTS,0900,5,"1,100"
2026-11,오전 (~12:35),P/FSZ,미취항,Nov 2026,BX,South Korea,PUS,Japan,FSZ,0905,3,696
2026-11,오전 (~12:35),P/FUK,미취항,Nov 2026,BX,South Korea,PUS,Japan,FUK,0730,7,"1,540"
2026-11,오전 (~12:35),P/FUK,미취항,Nov 2026,BX,South Korea,PUS,Japan,FUK,1000,7,"1,540"
2026-11,오후 (12:35~),P/FUK,미취항,Nov 2026,BX,South Korea,PUS,Japan,FUK,1400,7,"1,540"
2026-11,오후 (12:35~),P/FUK,미취항,Nov 2026,BX,South Korea,PUS,Japan,FUK,1755,3,660
2026-11,오후 (12:35~),P/FUK,미취항,Nov 2026,BX,South Korea,PUS,Japan,FUK,1800,4,880
2026-11,오전 (~12:35),P/KIX,미취항,Nov 2026,BX,South Korea,PUS,Japan,KIX,0830,7,"1,540"
2026-11,오전 (~12:35),P/KIX,미취항,Nov 2026,BX,South Korea,PUS,Japan,KIX,1125,7,"1,540"
2026-11,오후 (12:35~),P/KIX,미취항,Nov 2026,BX,South Korea,PUS,Japan,KIX,1630,7,"1,540"
2026-11,오후 (12:35~),P/KOJ,미취항,Nov 2026,BX,South Korea,PUS,Japan,KOJ,1555,3,696
2026-11,오후 (12:35~),P/MYJ,미취항,Nov 2026,BX,South Korea,PUS,Japan,MYJ,1635,7,"1,540"
2026-11,오전 (~12:35),P/NRT,취항,Nov 2026,BX,South Korea,PUS,Japan,NRT,0820,7,"1,540"
2026-11,오후 (12:35~),P/TAK,미취항,Nov 2026,BX,South Korea,PUS,Japan,TAK,1600,3,696
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,ET,South Korea,ICN,Japan,NRT,1650,4,"1,372"
2026-11,오전 (~12:35),G/HND,취항,Nov 2026,JL,South Korea,GMP,Japan,HND,0815,7,"1,008"
2026-11,오후 (12:35~),G/HND,취항,Nov 2026,JL,South Korea,GMP,Japan,HND,1205,7,"1,708"
2026-11,오후 (12:35~),G/HND,취항,Nov 2026,JL,South Korea,GMP,Japan,HND,1940,7,"1,393"
2026-11,오전 (~12:35),C/NRT,취항,Nov 2026,KE,South Korea,CJU,Japan,NRT,1100,1,188
2026-11,오전 (~12:35),C/NRT,취항,Nov 2026,KE,South Korea,CJU,Japan,NRT,1115,4,752
2026-11,오전 (~12:35),G/HND,취항,Nov 2026,KE,South Korea,GMP,Japan,HND,0900,7,"2,275"
2026-11,오후 (12:35~),G/HND,취항,Nov 2026,KE,South Korea,GMP,Japan,HND,1620,7,"2,275"
2026-11,오후 (12:35~),G/HND,취항,Nov 2026,KE,South Korea,GMP,Japan,HND,1930,7,"1,904"
2026-11,오전 (~12:35),G/KIX,취항,Nov 2026,KE,South Korea,GMP,Japan,KIX,0925,7,"1,274"
2026-11,오후 (12:35~),G/KIX,취항,Nov 2026,KE,South Korea,GMP,Japan,KIX,1650,7,"1,274"
2026-11,오전 (~12:35),I/AOJ,취항,Nov 2026,KE,South Korea,ICN,Japan,AOJ,1005,5,790
2026-11,오전 (~12:35),I/CTS,취항,Nov 2026,KE,South Korea,ICN,Japan,CTS,1005,7,"2,366"
2026-11,오후 (12:35~),I/CTS,취항,Nov 2026,KE,South Korea,ICN,Japan,CTS,1300,7,"1,274"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,KE,South Korea,ICN,Japan,FUK,0745,7,"2,228"
2026-11,오전 (~12:35),I/FUK,취항,Nov 2026,KE,South Korea,ICN,Japan,FUK,1050,7,"1,988"
2026-11,오후 (12:35~),I/FUK,취항,Nov 2026,KE,South Korea,ICN,Japan,FUK,1840,7,"1,274"
2026-11,오후 (12:35~),I/HND,취항,Nov 2026,KE,South Korea,ICN,Japan,HND,2040,7,"2,177"
2026-11,오전 (~12:35),I/KIJ,취항,Nov 2026,KE,South Korea,ICN,Japan,KIJ,0820,7,"1,106"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,KE,South Korea,ICN,Japan,KIX,0850,7,"2,275"
2026-11,오전 (~12:35),I/KIX,취항,Nov 2026,KE,South Korea,ICN,Japan,KIX,1105,7,"1,274"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,KE,South Korea,ICN,Japan,KIX,1510,7,"1,211"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,KE,South Korea,ICN,Japan,KIX,1855,7,"1,106"
2026-11,오후 (12:35~),I/KIX,취항,Nov 2026,KE,South Korea,ICN,Japan,KIX,2055,7,"1,106"
2026-11,오후 (12:35~),I/KMJ,취항,Nov 2026,KE,South Korea,ICN,Japan,KMJ,1645,7,"1,211"
2026-11,오전 (~12:35),I/KMQ,취항,Nov 2026,KE,South Korea,ICN,Japan,KMQ,0725,4,560
2026-11,오전 (~12:35),I/KMQ,취항,Nov 2026,KE,South Korea,ICN,Japan,KMQ,0750,3,420
2026-11,오전 (~12:35),I/KOJ,취항,Nov 2026,KE,South Korea,ICN,Japan,KOJ,0915,4,632
2026-11,오후 (12:35~),I/KOJ,취항,Nov 2026,KE,South Korea,ICN,Japan,KOJ,1440,7,"1,274"
2026-11,오전 (~12:35),I/NGO,취항,Nov 2026,KE,South Korea,ICN,Japan,NGO,1035,7,966
2026-11,오후 (12:35~),I/NGO,취항,Nov 2026,KE,South Korea,ICN,Japan,NGO,1850,7,"2,228"
2026-11,오전 (~12:35),I/NGS,취항,Nov 2026,KE,South Korea,ICN,Japan,NGS,0800,4,560
2026-11,오전 (~12:35),I/NRT,취항,Nov 2026,KE,South Korea,ICN,Japan,NRT,0955,7,"2,275"
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,KE,South Korea,ICN,Japan,NRT,1325,7,"1,106"
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,KE,South Korea,ICN,Japan,NRT,1445,7,980
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,KE,South Korea,ICN,Japan,NRT,1655,7,"1,106"
2026-11,오후 (12:35~),I/NRT,취항,Nov 2026,KE,South Korea,ICN,Japan,NRT,1855,7,"1,274"
2026-11,오전 (~12:35),I/OIT,취항,Nov 2026,KE,South Korea,ICN,Japan,OIT,0915,4,728
2026-11,오전 (~12:35),I/OKA,취항,Nov 2026,KE,South Korea,ICN,Japan,OKA,0830,7,"1,274"
